# x xerr y yerr ymodel yresidual
-1.382925 0.215080 -1.085421 0.150921 -1.326501 0.241080
0.764875 0.048565 0.917873 0.180135 0.757350 0.160523
-1.455945 0.151690 -1.170686 0.145973 -1.397347 0.226661
-0.796765 0.050380 -0.900563 0.255178 -0.757794 -0.142769
-1.287915 0.070630 -1.526105 0.185384 -1.234320 -0.291785
-0.854875 0.072660 -1.146996 0.284772 -0.814173 -0.332823
0.396065 0.026020 0.414233 0.137065 0.399520 0.014713
-0.609595 0.036445 -0.550010 0.169244 -0.576197 0.026187
-1.442675 0.304155 -1.546275 0.306030 -1.384473 -0.161802
-0.667145 0.050185 -0.619077 0.240276 -0.632033 0.012956
-1.307315 0.113595 -1.446618 0.269246 -1.253143 -0.193475
-0.900535 0.131640 -0.908652 0.178987 -0.858474 -0.050178
-1.579275 0.099065 -0.303630 0.085893 -1.517005 1.213375
0.560205 0.058050 0.958743 0.038325 0.558774 0.399969
-0.397375 0.058795 -0.215838 0.272114 -0.370296 0.154458
0.416455 0.032515 0.627603 0.086605 0.419304 0.208299
-0.303275 0.088325 -0.651498 0.239541 -0.278997 -0.372501
-1.257695 0.131535 -1.222240 0.244409 -1.205000 -0.017240
0.232355 0.043055 0.463083 0.119655 0.240685 0.222398
-1.760675 0.263610 -1.561298 0.195072 -1.693004 0.131706
-0.932535 0.070710 -1.008125 0.285625 -0.889522 -0.118603
0.977076 0.029250 1.086773 0.136420 0.963232 0.123541
-0.986885 0.128265 -0.897456 0.178683 -0.942253 0.044798
-1.888025 0.208715 -1.646742 0.167829 -1.816562 0.169820
-1.572525 0.226740 -1.402164 0.221296 -1.510456 0.108292
-0.697215 0.083900 -1.081563 0.247449 -0.661208 -0.420355
-0.414295 0.067360 -0.494209 0.098323 -0.386712 -0.107497
-0.460595 0.081370 -0.479552 0.110888 -0.431633 -0.047919
-0.745145 0.077490 -0.992839 0.286155 -0.707711 -0.285128
